country,year,p,thr,avg,topavg,in_coverage,denom_total,denom_concept,denom_source,pop,pop_concept,pop_source
BRA,2017,0.9999,5318430.26996735,16924329.9863941,16924329.9863941,TRUE,4100964950016,middle,SNA_CEI + SNA_WID,143759375,adults,WID
BRA,2018,0.9,53990.0327004517,56539.7226259732,177591.534612703,TRUE,4488821768192,upper,SNA_CEI + SNA_WID,145780906,adults,WID
BRA,2018,0.9,53990.0327004517,56539.7226259732,177591.534612703,TRUE,4215147103768.03,lower,BFM,145780906,adults,WID
BRA,2018,0.9,53990.0327004517,56539.7226259732,177591.534612703,TRUE,4338960863232,middle,SNA_CEI + SNA_WID,145780906,adults,WID
BRA,2018,0.99,296746.099692876,307245.438081717,785160.969671038,TRUE,4488821768192,upper,SNA_CEI + SNA_WID,145780906,adults,WID
BRA,2018,0.99,296746.099692876,307245.438081717,785160.969671038,TRUE,4215147103768.03,lower,BFM,145780906,adults,WID
BRA,2018,0.99,296746.099692876,307245.438081717,785160.969671038,TRUE,4338960863232,middle,SNA_CEI + SNA_WID,145780906,adults,WID
BRA,2018,0.999,1078367.93573167,1110573.68444288,3575496.16493765,TRUE,4488821768192,upper,SNA_CEI + SNA_WID,145780906,adults,WID
BRA,2018,0.999,1078367.93573167,1110573.68444288,3575496.16493765,TRUE,4215147103768.03,lower,BFM,145780906,adults,WID
BRA,2018,0.999,1078367.93573167,1110573.68444288,3575496.16493765,TRUE,4338960863232,middle,SNA_CEI + SNA_WID,145780906,adults,WID
BRA,2018,0.9999,5535063.13868435,17855064.1359504,17855064.1359504,TRUE,4488821768192,upper,SNA_CEI + SNA_WID,145780906,adults,WID
BRA,2018,0.9999,5535063.13868435,17855064.1359504,17855064.1359504,TRUE,4215147103768.03,lower,BFM,145780906,adults,WID
BRA,2018,0.9999,5535063.13868435,17855064.1359504,17855064.1359504,TRUE,4338960863232,middle,SNA_CEI + SNA_WID,145780906,adults,WID
BRA,2019,0.9,54802.9984239652,58062.5821443095,189817.458567776,TRUE,4773452873728,upper,SNA_CEI + SNA_WID,147756922,adults,WID
BRA,2019,0.9,54802.9984239652,58062.5821443095,189817.458567776,TRUE,4327594582574.25,lower,BFM,147756922,adults,WID
BRA,2019,0.9,54802.9984239652,58062.5821443095,189817.458567776,TRUE,4592119824384,middle,SNA_CEI + SNA_WID,147756922,adults,WID
BRA,2019,0.99,308371.084362715,319145.065597057,870308.54206338,TRUE,4773452873728,upper,SNA_CEI + SNA_WID,147756922,adults,WID
BRA,2019,0.99,308371.084362715,319145.065597057,870308.54206338,TRUE,4327594582574.25,lower,BFM,147756922,adults,WID
BRA,2019,0.99,308371.084362715,319145.065597057,870308.54206338,TRUE,4592119824384,middle,SNA_CEI + SNA_WID,147756922,adults,WID
BRA,2019,0.999,1122225.85901507,1155161.85210401,4246757.25578384,TRUE,4773452873728,upper,SNA_CEI + SNA_WID,147756922,adults,WID
BRA,2019,0.999,1122225.85901507,1155161.85210401,4246757.25578384,TRUE,4327594582574.25,lower,BFM,147756922,adults,WID
BRA,2019,0.999,1122225.85901507,1155161.85210401,4246757.25578384,TRUE,4592119824384,middle,SNA_CEI + SNA_WID,147756922,adults,WID
BRA,2019,0.9999,5783298.55288731,23874084.9788757,23874084.9788757,TRUE,4773452873728,upper,SNA_CEI + SNA_WID,147756922,adults,WID
BRA,2019,0.9999,5783298.55288731,23874084.9788757,23874084.9788757,TRUE,4327594582574.25,lower,BFM,147756922,adults,WID
BRA,2019,0.9999,5783298.55288731,23874084.9788757,23874084.9788757,TRUE,4592119824384,middle,SNA_CEI + SNA_WID,147756922,adults,WID
BRA,2020,0.9,56498.9159949663,59445.1627646319,190815.788157295,TRUE,4728171790336,upper,SNA_CEI + SNA_WID,149602453,adults,WID
BRA,2020,0.9,56498.9159949663,59445.1627646319,190815.788157295,TRUE,4303260630309.94,lower,BFM,149602453,adults,WID
BRA,2020,0.9,56498.9159949663,59445.1627646319,190815.788157295,TRUE,4998837788672,middle,SNA_CEI + SNA_WID,149602453,adults,WID
BRA,2020,0.99,313424.165547208,323867.333127727,856833.197522934,TRUE,4728171790336,upper,SNA_CEI + SNA_WID,149602453,adults,WID
BRA,2020,0.99,313424.165547208,323867.333127727,856833.197522934,TRUE,4303260630309.94,lower,BFM,149602453,adults,WID
BRA,2020,0.99,313424.165547208,323867.333127727,856833.197522934,TRUE,4998837788672,middle,SNA_CEI + SNA_WID,149602453,adults,WID
BRA,2020,0.999,1175426.91663907,1212485.29473402,4015701.47678841,TRUE,4728171790336,upper,SNA_CEI + SNA_WID,149602453,adults,WID
BRA,2020,0.999,1175426.91663907,1212485.29473402,4015701.47678841,TRUE,4303260630309.94,lower,BFM,149602453,adults,WID
BRA,2020,0.999,1175426.91663907,1212485.29473402,4015701.47678841,TRUE,4998837788672,middle,SNA_CEI + SNA_WID,149602453,adults,WID
BRA,2020,0.9999,6278503.20345276,20135385.2972818,20135385.2972818,TRUE,4728171790336,upper,SNA_CEI + SNA_WID,149602453,adults,WID
BRA,2020,0.9999,6278503.20345276,20135385.2972818,20135385.2972818,TRUE,4303260630309.94,lower,BFM,149602453,adults,WID
BRA,2020,0.9999,6278503.20345276,20135385.2972818,20135385.2972818,TRUE,4998837788672,middle,SNA_CEI + SNA_WID,149602453,adults,WID
BRA,2021,0.9,62169.6308778562,63493.1410294753,230177.995103537,TRUE,5431558537216,upper,SNA_CEI + SNA_WID,151145594,adults,WID
BRA,2021,0.9,62169.6308778562,63493.1410294753,230177.995103537,TRUE,4566335058468.56,lower,BFM,151145594,adults,WID
BRA,2021,0.9,62169.6308778562,63493.1410294753,230177.995103537,TRUE,5266682560512,middle,SNA_CEI + SNA_WID,151145594,adults,WID
BRA,2021,0.99,380614.241583917,380728.577640255,1129294.69019505,TRUE,5431558537216,upper,SNA_CEI + SNA_WID,151145594,adults,WID
BRA,2021,0.99,380614.241583917,380728.577640255,1129294.69019505,TRUE,4566335058468.56,lower,BFM,151145594,adults,WID
BRA,2021,0.99,380614.241583917,380728.577640255,1129294.69019505,TRUE,5266682560512,middle,SNA_CEI + SNA_WID,151145594,adults,WID
BRA,2021,0.999,1707493.31718225,1780525.61525679,5860255.83406324,TRUE,5431558537216,upper,SNA_CEI + SNA_WID,151145594,adults,WID
BRA,2021,0.999,1707493.31718225,1780525.61525679,5860255.83406324,TRUE,4566335058468.56,lower,BFM,151145594,adults,WID
BRA,2021,0.999,1707493.31718225,1780525.61525679,5860255.83406324,TRUE,5266682560512,middle,SNA_CEI + SNA_WID,151145594,adults,WID
BRA,2021,0.9999,7913036.89602125,32055330.0899154,32055330.0899154,TRUE,5431558537216,upper,SNA_CEI + SNA_WID,151145594,adults,WID
BRA,2021,0.9999,7913036.89602125,32055330.0899154,32055330.0899154,TRUE,4566335058468.56,lower,BFM,151145594,adults,WID
BRA,2021,0.9999,7913036.89602125,32055330.0899154,32055330.0899154,TRUE,5266682560512,middle,SNA_CEI + SNA_WID,151145594,adults,WID
BRA,2022,0.9,73132.1760995563,76509.5709349524,253331.85406594,TRUE,NA,upper,SNA_CEI + SNA_WID,152542422,adults,WID
BRA,2022,0.9,73132.1760995563,76509.5709349524,253331.85406594,TRUE,NA,middle,SNA_CEI + SNA_WID,152542422,adults,WID
BRA,2022,0.99,403639.543825192,417629.964036251,1196367.06376869,TRUE,NA,upper,SNA_CEI + SNA_WID,152542422,adults,WID
BRA,2022,0.99,403639.543825192,417629.964036251,1196367.06376869,TRUE,NA,middle,SNA_CEI + SNA_WID,152542422,adults,WID
BRA,2022,0.999,1718253.91092281,1790276.70783158,5851047.76322011,TRUE,NA,upper,SNA_CEI + SNA_WID,152542422,adults,WID
BRA,2022,0.999,1718253.91092281,1790276.70783158,5851047.76322011,TRUE,NA,middle,SNA_CEI + SNA_WID,152542422,adults,WID
BRA,2022,0.9999,9408302.67930857,28391023.6626561,28391023.6626561,TRUE,NA,upper,SNA_CEI + SNA_WID,152542422,adults,WID
BRA,2022,0.9999,9408302.67930857,28391023.6626561,28391023.6626561,TRUE,NA,middle,SNA_CEI + SNA_WID,152542422,adults,WID
BRA,2023,0.9,80049.9421502108,83636.2876787083,302377.780789407,TRUE,NA,upper,SNA_CEI + SNA_WID,153980281,adults,WID
BRA,2023,0.9,80049.9421502108,83636.2876787083,302377.780789407,TRUE,NA,middle,SNA_CEI + SNA_WID,153980281,adults,WID
BRA,2023,0.99,437275.475215611,452482.265387729,1567471.26314394,TRUE,NA,upper,SNA_CEI + SNA_WID,153980281,adults,WID
BRA,2023,0.99,437275.475215611,452482.265387729,1567471.26314394,TRUE,NA,middle,SNA_CEI + SNA_WID,153980281,adults,WID
BRA,2023,0.999,1895690.30072942,1978452.09093351,9024963.24025659,TRUE,NA,upper,SNA_CEI + SNA_WID,153980281,adults,WID
BRA,2023,0.999,1895690.30072942,1978452.09093351,9024963.24025659,TRUE,NA,middle,SNA_CEI + SNA_WID,153980281,adults,WID
BRA,2023,0.9999,11776714.0453975,55577639.0599838,55577639.0599838,TRUE,NA,upper,SNA_CEI + SNA_WID,153980281,adults,WID
BRA,2023,0.9999,11776714.0453975,55577639.0599838,55577639.0599838,TRUE,NA,middle,SNA_CEI + SNA_WID,153980281,adults,WID
CHL,2005,0.9,5203289.17111208,5504820.91524269,13941577.0022462,TRUE,37726059495424,upper,SNA_CEI + SNA_WID,10996068,adults,WID
CHL,2005,0.9,5203289.17111208,5504820.91524269,13941577.0022462,TRUE,23441617715200,middle,SNA_CEI + SNA_WID,10996068,adults,WID
CHL,2005,0.99,25682107.1276002,25964666.7783131,46183684.409169,TRUE,37726059495424,upper,SNA_CEI + SNA_WID,10996068,adults,WID
CHL,2005,0.99,25682107.1276002,25964666.7783131,46183684.409169,TRUE,23441617715200,middle,SNA_CEI + SNA_WID,10996068,adults,WID
CHL,2005,0.999,63277140.6447573,64813468.8620349,123375096.355868,TRUE,37726059495424,upper,SNA_CEI + SNA_WID,10996068,adults,WID
CHL,2005,0.999,63277140.6447573,64813468.8620349,123375096.355868,TRUE,23441617715200,middle,SNA_CEI + SNA_WID,10996068,adults,WID
CHL,2005,0.9999,191956082.196349,388626442.001969,388626442.001968,TRUE,37726059495424,upper,SNA_CEI + SNA_WID,10996068,adults,WID
CHL,2005,0.9999,191956082.196349,388626442.001969,388626442.001968,TRUE,23441617715200,middle,SNA_CEI + SNA_WID,10996068,adults,WID
CHL,2006,0.9,5632233.37238405,5966647.64002495,14899192.4314536,TRUE,42843385102336,upper,SNA_CEI + SNA_WID,11198640,adults,WID
CHL,2006,0.9,5632233.37238405,5966647.64002495,14899192.4314536,TRUE,36987326702396,lower,BFM,11198640,adults,WID
CHL,2006,0.9,5632233.37238405,5966647.64002495,14899192.4314536,TRUE,27522332622848,middle,SNA_CEI + SNA_WID,11198640,adults,WID
CHL,2006,0.99,26668122.1383084,28480967.5769144,49128049.4550211,TRUE,42843385102336,upper,SNA_CEI + SNA_WID,11198640,adults,WID
CHL,2006,0.99,26668122.1383084,28480967.5769144,49128049.4550211,TRUE,36987326702396,lower,BFM,11198640,adults,WID
CHL,2006,0.99,26668122.1383084,28480967.5769144,49128049.4550211,TRUE,27522332622848,middle,SNA_CEI + SNA_WID,11198640,adults,WID
CHL,2006,0.999,66735745.3004597,68346834.9767589,129577908.436589,TRUE,42843385102336,upper,SNA_CEI + SNA_WID,11198640,adults,WID
CHL,2006,0.999,66735745.3004597,68346834.9767589,129577908.436589,TRUE,36987326702396,lower,BFM,11198640,adults,WID
CHL,2006,0.999,66735745.3004597,68346834.9767589,129577908.436589,TRUE,27522332622848,middle,SNA_CEI + SNA_WID,11198640,adults,WID
CHL,2006,0.9999,201421042.43372,406402342.755676,406402342.755677,TRUE,42843385102336,upper,SNA_CEI + SNA_WID,11198640,adults,WID
CHL,2006,0.9999,201421042.43372,406402342.755676,406402342.755677,TRUE,36987326702396,lower,BFM,11198640,adults,WID
CHL,2006,0.9999,201421042.43372,406402342.755676,406402342.755677,TRUE,27522332622848,middle,SNA_CEI + SNA_WID,11198640,adults,WID
CHL,2007,0.9,6411972.18975557,6783309.75781927,16484850.1948743,TRUE,49470904467456,upper,SNA_CEI + SNA_WID,11405454,adults,WID
CHL,2007,0.9,6411972.18975557,6783309.75781927,16484850.1948743,TRUE,32496676503552,middle,SNA_CEI + SNA_WID,11405454,adults,WID
CHL,2007,0.99,29899764.115183,32629104.3500855,53856036.0588206,TRUE,49470904467456,upper,SNA_CEI + SNA_WID,11405454,adults,WID
CHL,2007,0.99,29899764.115183,32629104.3500855,53856036.0588206,TRUE,32496676503552,middle,SNA_CEI + SNA_WID,11405454,adults,WID
CHL,2007,0.999,73788011.0956452,75578813.1656677,143205780.7865,TRUE,49470904467456,upper,SNA_CEI + SNA_WID,11405454,adults,WID
CHL,2007,0.999,73788011.0956452,75578813.1656677,143205780.7865,TRUE,32496676503552,middle,SNA_CEI + SNA_WID,11405454,adults,WID
CHL,2007,0.9999,222878344.877159,447699357.965306,447699357.965305,TRUE,49470904467456,upper,SNA_CEI + SNA_WID,11405454,adults,WID
CHL,2007,0.9999,222878344.877159,447699357.965306,447699357.965305,TRUE,32496676503552,middle,SNA_CEI + SNA_WID,11405454,adults,WID
CHL,2008,0.9,7114947.47900706,7521615.25171362,18120314.0883382,TRUE,54102506602496,upper,SNA_CEI + SNA_WID,11616172,adults,WID
CHL,2008,0.9,7114947.47900706,7521615.25171362,18120314.0883382,TRUE,36302173241344,middle,SNA_CEI + SNA_WID,11616172,adults,WID
CHL,2008,0.99,31401773.2721405,33243388.595259,59170559.175333,TRUE,54102506602496,upper,SNA_CEI + SNA_WID,11616172,adults,WID
CHL,2008,0.99,31401773.2721405,33243388.595259,59170559.175333,TRUE,36302173241344,middle,SNA_CEI + SNA_WID,11616172,adults,WID
CHL,2008,0.999,81370575.0452182,83359984.74479,159941627.165269,TRUE,54102506602496,upper,SNA_CEI + SNA_WID,11616172,adults,WID
CHL,2008,0.999,81370575.0452182,83359984.74479,159941627.165269,TRUE,36302173241344,middle,SNA_CEI + SNA_WID,11616172,adults,WID
CHL,2008,0.9999,249052361.229451,508977819.305504,508977819.305504,TRUE,54102506602496,upper,SNA_CEI + SNA_WID,11616172,adults,WID
CHL,2008,0.9999,249052361.229451,508977819.305504,508977819.305504,TRUE,36302173241344,middle,SNA_CEI + SNA_WID,11616172,adults,WID
CHL,2009,0.9,7436431.86054116,7844560.32756656,18491191.8672996,TRUE,53135284895744,upper,SNA_CEI + SNA_WID,11830343,adults,WID
CHL,2009,0.9,7436431.86054116,7844560.32756656,18491191.8672996,TRUE,47566376005624.8,lower,BFM,11830343,adults,WID
CHL,2009,0.9,7436431.86054116,7844560.32756656,18491191.8672996,TRUE,36905280339968,middle,SNA_CEI + SNA_WID,11830343,adults,WID
CHL,2009,0.99,35635044.1771032,38119244.5492991,59860506.6328313,TRUE,53135284895744,upper,SNA_CEI + SNA_WID,11830343,adults,WID
CHL,2009,0.99,35635044.1771032,38119244.5492991,59860506.6328313,TRUE,47566376005624.8,lower,BFM,11830343,adults,WID
CHL,2009,0.99,35635044.1771032,38119244.5492991,59860506.6328313,TRUE,36905280339968,middle,SNA_CEI + SNA_WID,11830343,adults,WID
CHL,2009,0.999,82355189.7366616,84333924.5342972,156234221.075622,TRUE,53135284895744,upper,SNA_CEI + SNA_WID,11830343,adults,WID
CHL,2009,0.999,82355189.7366616,84333924.5342972,156234221.075622,TRUE,47566376005624.8,lower,BFM,11830343,adults,WID
CHL,2009,0.999,82355189.7366616,84333924.5342972,156234221.075622,TRUE,36905280339968,middle,SNA_CEI + SNA_WID,11830343,adults,WID
CHL,2009,0.9999,242960990.162055,471959828.444538,471959828.44454,TRUE,53135284895744,upper,SNA_CEI + SNA_WID,11830343,adults,WID
CHL,2009,0.9999,242960990.162055,471959828.444538,471959828.44454,TRUE,47566376005624.8,lower,BFM,11830343,adults,WID
CHL,2009,0.9999,242960990.162055,471959828.444538,471959828.44454,TRUE,36905280339968,middle,SNA_CEI + SNA_WID,11830343,adults,WID
CHL,2010,0.9,8278257.01423811,8688825.40699327,19903309.8713768,TRUE,50606077116416,upper,SNA_CEI + SNA_WID,12047307,adults,WID
CHL,2010,0.9,8278257.01423811,8688825.40699327,19903309.8713768,TRUE,32698845626368,middle,SNA_CEI + SNA_WID,12047307,adults,WID
CHL,2010,0.99,38792337.5393291,39094301.0410634,63532323.2905023,TRUE,50606077116416,upper,SNA_CEI + SNA_WID,12047307,adults,WID
CHL,2010,0.99,38792337.5393291,39094301.0410634,63532323.2905023,TRUE,32698845626368,middle,SNA_CEI + SNA_WID,12047307,adults,WID
CHL,2010,0.999,87926803.5625474,90040878.8285323,169888948.484336,TRUE,50606077116416,upper,SNA_CEI + SNA_WID,12047307,adults,WID
CHL,2010,0.999,87926803.5625474,90040878.8285323,169888948.484336,TRUE,32698845626368,middle,SNA_CEI + SNA_WID,12047307,adults,WID
CHL,2010,0.9999,263949562.226319,529446566.973094,529446566.973094,TRUE,50606077116416,upper,SNA_CEI + SNA_WID,12047307,adults,WID
CHL,2010,0.9999,263949562.226319,529446566.973094,529446566.973094,TRUE,32698845626368,middle,SNA_CEI + SNA_WID,12047307,adults,WID
CHL,2011,0.9,9158940.20275202,9564488.8806589,21716493.0054014,TRUE,59468229378048,upper,SNA_CEI + SNA_WID,12265013,adults,WID
CHL,2011,0.9,9158940.20275202,9564488.8806589,21716493.0054014,TRUE,58015640706738,lower,BFM,12265013,adults,WID
CHL,2011,0.9,9158940.20275202,9564488.8806589,21716493.0054014,TRUE,38561372962816,middle,SNA_CEI + SNA_WID,12265013,adults,WID
CHL,2011,0.99,40602803.1536276,40914266.7335385,69475714.1887049,TRUE,59468229378048,upper,SNA_CEI + SNA_WID,12265013,adults,WID
CHL,2011,0.99,40602803.1536276,40914266.7335385,69475714.1887049,TRUE,58015640706738,lower,BFM,12265013,adults,WID
CHL,2011,0.99,40602803.1536276,40914266.7335385,69475714.1887049,TRUE,38561372962816,middle,SNA_CEI + SNA_WID,12265013,adults,WID
CHL,2011,0.999,97783570.6019569,100213741.089686,193940069.737019,TRUE,59468229378048,upper,SNA_CEI + SNA_WID,12265013,adults,WID
CHL,2011,0.999,97783570.6019569,100213741.089686,193940069.737019,TRUE,58015640706738,lower,BFM,12265013,adults,WID
CHL,2011,0.999,97783570.6019569,100213741.089686,193940069.737019,TRUE,38561372962816,middle,SNA_CEI + SNA_WID,12265013,adults,WID
CHL,2011,0.9999,302864048.047522,621627251.734069,621627251.734067,TRUE,59468229378048,upper,SNA_CEI + SNA_WID,12265013,adults,WID
CHL,2011,0.9999,302864048.047522,621627251.734069,621627251.734067,TRUE,58015640706738,lower,BFM,12265013,adults,WID
CHL,2011,0.9999,302864048.047522,621627251.734069,621627251.734067,TRUE,38561372962816,middle,SNA_CEI + SNA_WID,12265013,adults,WID
CHL,2012,0.9,10003965.6243358,10382889.6736623,23608835.1771988,TRUE,69098949050368,upper,SNA_CEI + SNA_WID,12478123,adults,WID
CHL,2012,0.9,10003965.6243358,10382889.6736623,23608835.1771988,TRUE,45709327073280,middle,SNA_CEI + SNA_WID,12478123,adults,WID
CHL,2012,0.99,42602001.8495385,42952757.8428406,75451131.6363352,TRUE,69098949050368,upper,SNA_CEI + SNA_WID,12478123,adults,WID
CHL,2012,0.99,42602001.8495385,42952757.8428406,75451131.6363352,TRUE,45709327073280,middle,SNA_CEI + SNA_WID,12478123,adults,WID
CHL,2012,0.999,105246674.515541,107767970.964143,208114709.335979,TRUE,69098949050368,upper,SNA_CEI + SNA_WID,12478123,adults,WID
CHL,2012,0.999,105246674.515541,107767970.964143,208114709.335979,TRUE,45709327073280,middle,SNA_CEI + SNA_WID,12478123,adults,WID
CHL,2012,0.9999,322267435.718439,675034633.081973,675034633.081972,TRUE,69098949050368,upper,SNA_CEI + SNA_WID,12478123,adults,WID
CHL,2012,0.9999,322267435.718439,675034633.081973,675034633.081972,TRUE,45709327073280,middle,SNA_CEI + SNA_WID,12478123,adults,WID
CHL,2013,0.9,10840935.2086106,11183935.4985685,25146054.0798144,TRUE,74926867349504,upper,SNA_CEI + SNA_WID,12687636,adults,WID
CHL,2013,0.9,10840935.2086106,11183935.4985685,25146054.0798144,TRUE,71698303167210,lower,BFM,12687636,adults,WID
CHL,2013,0.9,10840935.2086106,11183935.4985685,25146054.0798144,TRUE,49366658973696,middle,SNA_CEI + SNA_WID,12687636,adults,WID
CHL,2013,0.99,43675248.1527728,44466963.6150918,79695357.5014032,TRUE,74926867349504,upper,SNA_CEI + SNA_WID,12687636,adults,WID
CHL,2013,0.99,43675248.1527728,44466963.6150918,79695357.5014032,TRUE,71698303167210,lower,BFM,12687636,adults,WID
CHL,2013,0.99,43675248.1527728,44466963.6150918,79695357.5014032,TRUE,49366658973696,middle,SNA_CEI + SNA_WID,12687636,adults,WID
CHL,2013,0.999,113947877.247722,116767565.212098,223059838.089061,TRUE,74926867349504,upper,SNA_CEI + SNA_WID,12687636,adults,WID
CHL,2013,0.999,113947877.247722,116767565.212098,223059838.089061,TRUE,71698303167210,lower,BFM,12687636,adults,WID
CHL,2013,0.999,113947877.247722,116767565.212098,223059838.089061,TRUE,49366658973696,middle,SNA_CEI + SNA_WID,12687636,adults,WID
CHL,2013,0.9999,348425801.561629,701101431.469017,701101431.469015,TRUE,74926867349504,upper,SNA_CEI + SNA_WID,12687636,adults,WID
CHL,2013,0.9999,348425801.561629,701101431.469017,701101431.469015,TRUE,71698303167210,lower,BFM,12687636,adults,WID
CHL,2013,0.9999,348425801.561629,701101431.469017,701101431.469015,TRUE,49366658973696,middle,SNA_CEI + SNA_WID,12687636,adults,WID
CHL,2014,0.9,11542732.1944655,11900492.5170543,27262677.9263085,TRUE,81748305117184,upper,SNA_CEI + SNA_WID,12901385,adults,WID
CHL,2014,0.9,11542732.1944655,11900492.5170543,27262677.9263085,TRUE,53856609763328,middle,SNA_CEI + SNA_WID,12901385,adults,WID
CHL,2014,0.99,46641065.9921201,50424416.0820553,88373453.5655649,TRUE,81748305117184,upper,SNA_CEI + SNA_WID,12901385,adults,WID
CHL,2014,0.99,46641065.9921201,50424416.0820553,88373453.5655649,TRUE,53856609763328,middle,SNA_CEI + SNA_WID,12901385,adults,WID
CHL,2014,0.999,128589480.874309,131800912.226578,251420665.334171,TRUE,81748305117184,upper,SNA_CEI + SNA_WID,12901385,adults,WID
CHL,2014,0.999,128589480.874309,131800912.226578,251420665.334171,TRUE,53856609763328,middle,SNA_CEI + SNA_WID,12901385,adults,WID
CHL,2014,0.9999,393565533.886002,785271323.2461,785271323.246102,TRUE,81748305117184,upper,SNA_CEI + SNA_WID,12901385,adults,WID
CHL,2014,0.9999,393565533.886002,785271323.2461,785271323.246102,TRUE,53856609763328,middle,SNA_CEI + SNA_WID,12901385,adults,WID
CHL,2015,0.9,12184325.5307999,12547384.7332155,29048790.0335194,TRUE,87051743526912,upper,SNA_CEI + SNA_WID,13119505,adults,WID
CHL,2015,0.9,12184325.5307999,12547384.7332155,29048790.0335194,TRUE,85206530000340,lower,BFM,13119505,adults,WID
CHL,2015,0.9,12184325.5307999,12547384.7332155,29048790.0335194,TRUE,57767039074304,middle,SNA_CEI + SNA_WID,13119505,adults,WID
CHL,2015,0.99,50915789.1134816,55048486.6975515,95935611.7549029,TRUE,87051743526912,upper,SNA_CEI + SNA_WID,13119505,adults,WID
CHL,2015,0.99,50915789.1134816,55048486.6975515,95935611.7549029,TRUE,85206530000340,lower,BFM,13119505,adults,WID
CHL,2015,0.99,50915789.1134816,55048486.6975515,95935611.7549029,TRUE,57767039074304,middle,SNA_CEI + SNA_WID,13119505,adults,WID
CHL,2015,0.999,139555829.634288,143134606.045232,283266815.660129,TRUE,87051743526912,upper,SNA_CEI + SNA_WID,13119505,adults,WID
CHL,2015,0.999,139555829.634288,143134606.045232,283266815.660129,TRUE,85206530000340,lower,BFM,13119505,adults,WID
CHL,2015,0.999,139555829.634288,143134606.045232,283266815.660129,TRUE,57767039074304,middle,SNA_CEI + SNA_WID,13119505,adults,WID
CHL,2015,0.9999,444477941.009348,928792302.076674,928792302.076674,TRUE,87051743526912,upper,SNA_CEI + SNA_WID,13119505,adults,WID
CHL,2015,0.9999,444477941.009348,928792302.076674,928792302.076674,TRUE,85206530000340,lower,BFM,13119505,adults,WID
CHL,2015,0.9999,444477941.009348,928792302.076674,928792302.076674,TRUE,57767039074304,middle,SNA_CEI + SNA_WID,13119505,adults,WID
CHL,2016,0.9,12585214.1542806,12950881.0111998,29883657.8449687,TRUE,93981230759936,upper,SNA_CEI + SNA_WID,13366469,adults,WID
CHL,2016,0.9,12585214.1542806,12950881.0111998,29883657.8449687,TRUE,63343572811776,middle,SNA_CEI + SNA_WID,13366469,adults,WID
CHL,2016,0.99,53210227.2968878,57390251.0561702,98320260.3369594,TRUE,93981230759936,upper,SNA_CEI + SNA_WID,13366469,adults,WID
CHL,2016,0.99,53210227.2968878,57390251.0561702,98320260.3369594,TRUE,63343572811776,middle,SNA_CEI + SNA_WID,13366469,adults,WID
CHL,2016,0.999,143542964.067449,147189776.225488,286389015.548116,TRUE,93981230759936,upper,SNA_CEI + SNA_WID,13366469,adults,WID
CHL,2016,0.999,143542964.067449,147189776.225488,286389015.548116,TRUE,63343572811776,middle,SNA_CEI + SNA_WID,13366469,adults,WID
CHL,2016,0.9999,449259707.283189,917431396.531746,917431396.531746,TRUE,93981230759936,upper,SNA_CEI + SNA_WID,13366469,adults,WID
CHL,2016,0.9999,449259707.283189,917431396.531746,917431396.531746,TRUE,63343572811776,middle,SNA_CEI + SNA_WID,13366469,adults,WID
CHL,2017,0.9,13040986.2716842,13401487.6545744,31685775.1718494,TRUE,98530362392576,upper,SNA_CEI + SNA_WID,13671492,adults,WID
CHL,2017,0.9,13040986.2716842,13401487.6545744,31685775.1718494,TRUE,96267732650279.5,lower,BFM,13671492,adults,WID
CHL,2017,0.9,13040986.2716842,13401487.6545744,31685775.1718494,TRUE,65229727727616,middle,SNA_CEI + SNA_WID,13671492,adults,WID
CHL,2017,0.99,54800534.8243535,60741545.9960511,110863030.692876,TRUE,98530362392576,upper,SNA_CEI + SNA_WID,13671492,adults,WID
CHL,2017,0.99,54800534.8243535,60741545.9960511,110863030.692876,TRUE,96267732650279.5,lower,BFM,13671492,adults,WID
CHL,2017,0.99,54800534.8243535,60741545.9960511,110863030.692876,TRUE,65229727727616,middle,SNA_CEI + SNA_WID,13671492,adults,WID
CHL,2017,0.999,174646244.782816,179370890.286944,353040704.890918,TRUE,98530362392576,upper,SNA_CEI + SNA_WID,13671492,adults,WID
CHL,2017,0.999,174646244.782816,179370890.286944,353040704.890918,TRUE,96267732650279.5,lower,BFM,13671492,adults,WID
CHL,2017,0.999,174646244.782816,179370890.286944,353040704.890918,TRUE,65229727727616,middle,SNA_CEI + SNA_WID,13671492,adults,WID
CHL,2017,0.9999,561087864.186333,1121461691.88713,1121461691.88713,TRUE,98530362392576,upper,SNA_CEI + SNA_WID,13671492,adults,WID
CHL,2017,0.9999,561087864.186333,1121461691.88713,1121461691.88713,TRUE,96267732650279.5,lower,BFM,13671492,adults,WID
CHL,2017,0.9999,561087864.186333,1121461691.88713,1121461691.88713,TRUE,65229727727616,middle,SNA_CEI + SNA_WID,13671492,adults,WID
CHL,2018,0.9,13628370.2472281,13990083.3275434,33015620.2141703,TRUE,105077289254912,upper,SNA_CEI + SNA_WID,14010906,adults,WID
CHL,2018,0.9,13628370.2472281,13990083.3275434,33015620.2141703,TRUE,70848611352576,middle,SNA_CEI + SNA_WID,14010906,adults,WID
CHL,2018,0.99,61360884.9714573,64269685.9721208,115064814.803475,TRUE,105077289254912,upper,SNA_CEI + SNA_WID,14010906,adults,WID
